ram_fit,storage_fit,cpu_cores_fit,cpu_clock_fit,tpm_fit,secure_boot_fit,compatible,asset_id,os_id
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0092,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0092,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0092,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0092,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0092,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0092,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0092,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0092,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,win10
1.0,2.0,2.0,2.0,0.4,0.15,0,PC-0093,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0093,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,win10
2.0,2.0,2.0,2.0,0.4,0.15,0,PC-0094,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0094,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,win10
2.0,2.0,2.0,2.0,0.4,0.15,0,PC-0095,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0095,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,win10
1.0,2.0,2.0,2.0,0.15,0.15,0,PC-0096,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0096,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,win10
2.0,2.0,2.0,2.0,0.15,0.15,0,PC-0097,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0097,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,win10
2.0,2.0,2.0,2.0,0.15,0.15,0,PC-0098,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0098,mx
